"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"BAJO ARAGON","mailcentro":"iesalcaniz@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"BAJO CINCA","mailcentro":"iesbcfraga@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"BENJAMIN JARNES","mailcentro":"iesfuentes@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"BIELLO ARAGON","mailcentro":"iesbasabinanigo@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"CABAÑAS","mailcentro":"iesalmunia@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"CONDES DE ARAGON","mailcentro":"condesfp@condesfp.jazztel.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"CORONA DE ARAGON","mailcentro":"iescorzaragoza@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"EL BUEN PASTOR","mailcentro":"secretaria@elbuenpastorzaragoza.net"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"FERNANDO LAZARO CARRETER","mailcentro":"iesutrillas@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"GALLICUM","mailcentro":"ieszuera@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"ITACA","mailcentro":"iesitazaragoza@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"JOSE MOR DE FUENTES","mailcentro":"iesmonzon@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"LA PURISIMA PARA NIÑOS SORDOS","mailcentro":"lpurisimansz@planalfa.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"LEONARDO DE CHABACIER","mailcentro":"ieslchcalatayud@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"MAR DE ARAGON","mailcentro":"iescaspe@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"MARIA AUXILIADORA","mailcentro":"titularzaragoza@salesianas.org"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"MIGUEL CATALAN","mailcentro":"iesmcazaragoza@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"MONEGROS-GASPAR LAX","mailcentro":"iessarinena@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"PABLO SERRANO","mailcentro":"iesandorra@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"PABLO SERRANO","mailcentro":"iespsezaragoza@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"PEDRO CERRADA","mailcentro":"iesutebo@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"RAMON Y CAJAL","mailcentro":"iesrychuesca@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"RODANAS","mailcentro":"iesepila@educa.aragon.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"SAN VICENTE DE PAOL","mailcentro":"svpaulz@planalfa.es"
"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"-n-"nombrecentro":"SANTA EMERENCIANA","mailcentro":"iessemteruel@educa.aragon.es"
